"58-2321_2011","2","2011-07-02 07:06:08","190-745","291-2698"
"54-160_2011","1","2011-07-04 11:30:11","171-643","191-4139"
"25-4768_2011","2","2011-07-06 11:46:01","40-9073","751-6133"
"27-4643_2011","1","2011-07-06 21:32:35","174-4334","389-6809"
"31-249_2011","2","2011-07-07 08:53:03","28-5343","222-1368"
"50-9597_2011","1","2011-07-21 06:50:31","146-1983","797-2607"
"59-1663_2011","1","2011-07-23 19:43:07","173-26","787-2547"
"5-899_2011","1","2011-08-06 11:03:59","7-1647","523-7236"
"44-7614_2011","1","2011-08-08 02:51:27","146-1983","494-6091"
"63-5390_2011","2","2011-08-10 18:16:19","42-1594","828-6910"
"13-4156_2011","2","2011-08-11 14:48:57","191-9432","610-1"
"38-917_2011","2","2011-08-14 17:43:20","124-9335","117-4482"
"33-223_2011","3","2011-08-18 08:53:05","2-7021","557-5440"
"29-8341_2011","1","2011-08-19 03:23:22","86-5428","23-4795"
"99-2838_2011","2","2011-08-19 03:32:05","183-6005","565-8241"
"97-5003_2011","2","2011-08-21 17:37:25","14-6187","398-8712"
"47-9898_2011","2","2011-08-28 06:50:19","90-995","662-1598"
"12-7066_2011","1","2011-08-30 17:19:50","170-5521","352-9692"
"2-8334_2011","1","2011-08-31 09:56:40","147-1104","257-4785"
"88-8538_2011","2","2011-09-07 17:27:24","39-7220","380-6121"
"42-5524_2011","1","2011-09-07 19:41:23","24-124","143-3910"
"61-5384_2011","3","2011-09-09 02:04:23","182-8588","912-4589"
"74-9932_2011","3","2011-09-10 00:25:58","24-124","213-6072"
"65-8924_2011","3","2011-09-11 21:39:19","9-8910","522-6063"
"40-604_2011","3","2011-09-15 12:32:33","90-995","421-656"
"14-1077_2011","3","2011-09-28 07:18:14","52-3542","118-5504"
"51-2778_2011","3","2011-10-01 20:39:34","50-8347","775-7507"
"92-6300_2011","3","2011-10-18 15:56:24","196-5111","984-9671"
"86-7177_2011","1","2011-10-20 16:39:59","100-9531","720-5015"
"7-5699_2011","2","2011-10-23 20:40:20","164-1455","712-9163"
"66-9649_2011","3","2011-11-04 23:42:53","96-3395","413-4573"
"87-1_2011","3","2011-11-05 11:51:37","101-75","611-4808"
"60-8367_2011","2","2011-11-07 05:32:47","153-6023","328-8013"
"16-8521_2011","2","2011-11-09 12:36:12","133-6170","407-6891"
"0-9868_2011","1","2011-11-18 14:34:44","14-6187","984-9671"
"36-6036_2011","3","2011-11-18 20:45:33","144-8812","208-7143"
"23-7165_2011","3","2011-11-20 14:04:32","97-3200","830-3022"
"81-7215_2011","2","2011-11-24 07:26:50","177-4084","174-498"
"30-728_2011","3","2011-11-25 12:04:43","10-2032","472-1545"
"52-9923_2011","1","2011-12-05 06:04:00","48-6120","909-3078"
"96-592_2011","1","2011-12-07 03:16:46","76-8987","111-7713"
"89-9674_2011","3","2011-12-09 15:28:22","118-7400","621-1939"
"11-8516_2011","2","2011-12-17 08:45:03","78-576","895-6675"
"6-1045_2011","2","2011-12-17 10:36:50","5-1936","392-2158"
"98-3926_2011","3","2011-12-18 11:06:06","40-9073","98-8481"
"3-7371_2011","3","2011-12-23 10:57:40","182-8588","290-8264"
"75-3693_2011","2","2011-12-23 21:49:20","137-2165","3-9200"
