"58-2321_2011","2","2011-07-02 07:06:08","190-745","291-2698"
"54-160_2011","1","2011-07-04 11:30:11","171-643","191-4139"
"25-4768_2011","2","2011-07-06 11:46:01","40-9073","751-6133"
"27-4643_2011","1","2011-07-06 21:32:35","174-4334","389-6809"
"31-249_2011","2","2011-07-07 08:53:03","28-5343","222-1368"
"50-9597_2011","1","2011-07-21 06:50:31","146-1983","797-2607"
"59-1663_2011","1","2011-07-23 19:43:07","173-26","787-2547"
"5-899_2011","1","2011-08-06 11:03:59","7-1647","523-7236"
"44-7614_2011","1","2011-08-08 02:51:27","146-1983","494-6091"
"63-5390_2011","2","2011-08-10 18:16:19","42-1594","828-6910"
"13-4156_2011","2","2011-08-11 14:48:57","191-9432","610-1"
"38-917_2011","2","2011-08-14 17:43:20","124-9335","117-4482"
"33-223_2011","3","2011-08-18 08:53:05","2-7021","557-5440"
"29-8341_2011","1","2011-08-19 03:23:22","86-5428","23-4795"
"99-2838_2011","2","2011-08-19 03:32:05","183-6005","565-8241"
"97-5003_2011","2","2011-08-21 17:37:25","14-6187","398-8712"
"47-9898_2011","2","2011-08-28 06:50:19","90-995","662-1598"
"12-7066_2011","1","2011-08-30 17:19:50","170-5521","352-9692"
"2-8334_2011","1","2011-08-31 09:56:40","147-1104","257-4785"
"88-8538_2011","2","2011-09-07 17:27:24","39-7220","380-6121"
"42-5524_2011","1","2011-09-07 19:41:23","24-124","143-3910"
"61-5384_2011","3","2011-09-09 02:04:23","182-8588","912-4589"
"74-9932_2011","3","2011-09-10 00:25:58","24-124","213-6072"
"65-8924_2011","3","2011-09-11 21:39:19","9-8910","522-6063"
"40-604_2011","3","2011-09-15 12:32:33","90-995","421-656"
"14-1077_2011","3","2011-09-28 07:18:14","52-3542","118-5504"
"51-2778_2011","3","2011-10-01 20:39:34","50-8347","775-7507"
"92-6300_2011","3","2011-10-18 15:56:24","196-5111","984-9671"
"86-7177_2011","1","2011-10-20 16:39:59","100-9531","720-5015"
"7-5699_2011","2","2011-10-23 20:40:20","164-1455","712-9163"
"66-9649_2011","3","2011-11-04 23:42:53","96-3395","413-4573"
"87-1_2011","3","2011-11-05 11:51:37","101-75","611-4808"
"60-8367_2011","2","2011-11-07 05:32:47","153-6023","328-8013"
"16-8521_2011","2","2011-11-09 12:36:12","133-6170","407-6891"
"0-9868_2011","1","2011-11-18 14:34:44","14-6187","984-9671"
"36-6036_2011","3","2011-11-18 20:45:33","144-8812","208-7143"
"23-7165_2011","3","2011-11-20 14:04:32","97-3200","830-3022"
"81-7215_2011","2","2011-11-24 07:26:50","177-4084","174-498"
"30-728_2011","3","2011-11-25 12:04:43","10-2032","472-1545"
"52-9923_2011","1","2011-12-05 06:04:00","48-6120","909-3078"
"96-592_2011","1","2011-12-07 03:16:46","76-8987","111-7713"
"89-9674_2011","3","2011-12-09 15:28:22","118-7400","621-1939"
"11-8516_2011","2","2011-12-17 08:45:03","78-576","895-6675"
"6-1045_2011","2","2011-12-17 10:36:50","5-1936","392-2158"
"98-3926_2011","3","2011-12-18 11:06:06","40-9073","98-8481"
"3-7371_2011","3","2011-12-23 10:57:40","182-8588","290-8264"
"75-3693_2011","2","2011-12-23 21:49:20","137-2165","3-9200"
"61-8550_2012","1","2012-01-02 15:40:45","62-5628","571-2450"
"7-2132_2012","1","2012-01-02 21:45:08","163-3147","614-4808"
"53-4270_2012","1","2012-01-06 08:12:48","38-8134","930-8456"
"68-656_2012","2","2012-01-11 04:31:57","18-6516","919-3118"
"37-1221_2012","2","2012-01-19 20:16:19","126-2036","166-583"
"14-2011_2012","3","2012-01-23 03:09:52","190-745","123-2155"
"47-4823_2012","3","2012-01-24 01:56:40","96-3395","390-976"
"97-9760_2012","2","2012-01-25 22:16:16","56-16","237-5606"
"19-6640_2012","3","2012-01-26 09:48:47","176-6783","968-5287"
"33-184_2012","3","2012-01-31 20:05:37","85-9405","502-8639"
"98-9693_2012","3","2012-02-06 07:57:21","39-5109","373-7727"
"91-5073_2012","1","2012-02-07 12:39:13","121-1588","230-1964"
"45-6479_2012","3","2012-02-11 15:04:23","118-7400","183-4359"
"20-66_2012","1","2012-02-13 00:44:05","49-4356","892-2296"
"64-1993_2012","2","2012-02-16 05:43:57","194-4816","577-585"
"13-6028_2012","1","2012-02-16 21:33:52","62-5628","770-9895"
"73-469_2012","1","2012-02-22 09:27:28","20-1909","94-2100"
"83-5507_2012","3","2012-03-03 01:21:17","102-6339","754-629"
"23-2536_2012","2","2012-03-10 00:53:16","115-5065","166-583"
"90-5162_2012","3","2012-03-11 12:34:59","88-4984","557-5440"
"57-8136_2012","3","2012-03-15 10:37:50","25-2608","361-4000"
"69-4070_2012","1","2012-03-20 16:06:52","115-5065","449-881"
"43-4876_2012","1","2012-03-21 23:57:14","12-1951","13-6703"
"59-2073_2012","3","2012-03-22 14:56:59","92-9381","772-1627"
"80-7449_2012","3","2012-03-23 20:00:49","52-3542","660-8566"
"40-2253_2012","2","2012-03-24 06:53:58","105-8197","93-9504"
"5-9074_2012","1","2012-03-29 23:52:05","115-5065","311-712"
"9-5958_2012","3","2012-04-06 22:13:00","132-997","13-6703"
"51-9766_2012","2","2012-04-11 10:42:36","2-2419","542-5397"
"66-6422_2012","3","2012-04-20 00:41:09","31-502","734-5140"
"28-9200_2012","3","2012-04-26 01:34:22","134-5737","586-547"
"26-5879_2012","1","2012-05-07 08:42:32","8-2603","260-4998"
"35-5311_2012","2","2012-05-08 07:47:39","15-5796","349-5961"
"29-1196_2012","2","2012-05-14 02:48:59","75-8601","891-6410"
"67-7944_2012","3","2012-05-14 15:47:01","127-6880","333-2939"
"22-5171_2012","2","2012-05-17 14:39:27","131-1814","462-8809"
"44-9050_2012","2","2012-05-21 19:52:12","37-7446","850-7020"
"60-2465_2012","2","2012-05-23 07:18:15","77-3641","429-288"
"94-6913_2012","2","2012-05-26 03:36:12","21-1022","499-5303"
"18-6232_2012","2","2012-06-05 03:12:02","156-5710","571-2450"
"48-3956_2012","3","2012-06-05 07:08:41","88-4984","989-5510"
"72-2270_2012","2","2012-06-07 11:42:48","198-5509","216-9636"
"63-1997_2012","2","2012-06-14 13:20:56","28-6661","297-8844"
"96-8564_2012","2","2012-06-18 03:52:30","24-124","714-1"
"84-6374_2012","2","2012-06-23 15:31:53","12-1951","866-7571"
"58-1634_2012","2","2012-06-24 14:47:07","198-5509","736-2501"
"50-4373_2012","1","2012-06-25 15:07:48","67-9959","352-9692"
"85-7529_2012","3","2012-06-26 21:53:19","28-5343","296-8800"
"39-426_2012","2","2012-06-28 09:16:34","79-7647","770-9895"
"71-7563_2012","1","2012-06-29 02:55:08","51-4253","17-8333"
"93-5778_2012","2","2012-06-29 22:06:20","0-7513","984-9671"
"88-8672_2012","1","2012-07-08 06:41:57","130-525","760-2207"
"55-3555_2012","2","2012-07-09 02:26:18","44-3183","787-2547"
"79-9747_2012","2","2012-07-14 18:56:18","24-124","55-8294"
"38-1722_2012","3","2012-07-19 02:22:14","173-26","278-2856"
"76-3834_2012","1","2012-07-25 01:56:18","135-4310","93-9504"
"8-5054_2012","3","2012-07-27 15:45:18","92-9381","961-9170"
"32-9706_2012","3","2012-07-28 11:58:23","73-5176","138-5044"
"3-2001_2012","2","2012-07-30 22:34:29","76-8987","992-2350"
"54-8765_2012","2","2012-07-31 11:41:44","141-5349","674-3184"
"6-587_2012","3","2012-08-03 18:22:00","47-2938","458-5580"
"86-5709_2012","3","2012-08-07 19:06:01","45-8761","378-697"
"27-1062_2012","1","2012-08-11 12:30:46","45-8761","113-9361"
"34-9738_2012","1","2012-08-13 04:10:19","161-4721","694-4482"
"16-9288_2012","1","2012-08-19 21:29:57","110-6219","306-3131"
"77-1223_2012","3","2012-08-20 03:37:44","16-4292","214-9857"
"81-4651_2012","2","2012-08-21 03:32:45","77-3641","568-9480"
"42-2899_2012","1","2012-08-24 19:15:23","46-5231","427-3309"
"62-5674_2012","2","2012-08-30 13:23:50","38-8134","719-1223"
"12-3129_2012","3","2012-09-10 04:10:59","56-16","123-2155"
"10-9287_2012","3","2012-09-18 07:27:43","26-552","601-2392"
"56-285_2012","3","2012-09-27 04:19:25","138-2155","24-8540"
"1-6284_2012","3","2012-09-29 09:15:56","55-6587","523-7236"
"31-8075_2012","2","2012-09-29 14:28:33","0-5800","673-1478"
"30-5538_2012","1","2012-10-01 23:33:34","99-1114","318-4789"
"0-3229_2012","1","2012-10-07 12:29:36","58-9193","294-1140"
"49-8753_2012","3","2012-10-08 08:05:45","79-7647","208-7143"
"4-3057_2012","1","2012-10-08 15:40:52","120-1172","811-5927"
"74-4385_2012","1","2012-10-09 03:12:43","42-1594","766-5649"
"11-3986_2012","1","2012-10-09 06:01:43","10-2032","701-8260"
"87-3813_2012","3","2012-10-09 19:15:35","12-1951","494-6091"
"2-5341_2012","2","2012-10-11 18:30:31","176-6783","106-1766"
"99-9842_2012","2","2012-10-16 12:09:27","110-6219","298-3721"
"41-5345_2012","1","2012-10-25 23:55:59","93-887","696-2808"
"78-6539_2012","1","2012-10-27 10:27:53","172-7562","649-9398"
"82-6673_2012","2","2012-11-02 07:01:03","57-5349","795-1654"
"65-3820_2012","1","2012-11-04 03:25:30","141-5349","348-6421"
"36-3946_2012","3","2012-11-17 00:30:50","86-5428","174-498"
"24-1229_2012","1","2012-11-19 16:10:24","36-2025","17-8333"
"92-7564_2012","2","2012-11-25 02:49:48","180-9230","149-1560"
"25-3707_2012","1","2012-11-26 20:18:48","115-5065","519-2032"
"46-1096_2012","2","2012-11-27 04:54:57","132-997","968-5287"
"52-2504_2012","1","2012-12-03 04:17:54","65-9428","680-6926"
"15-2291_2012","1","2012-12-06 06:02:32","96-3395","425-7678"
"21-1828_2012","3","2012-12-15 21:12:26","157-3723","281-1172"
"95-8340_2012","3","2012-12-18 21:17:45","160-9220","873-9707"
"75-3887_2012","2","2012-12-19 11:25:07","9-8910","186-8467"
"70-9936_2012","3","2012-12-23 03:31:22","112-7492","841-5402"
"17-2609_2012","2","2012-12-23 07:55:46","192-4433","200-9425"
"89-2864_2012","1","2012-12-28 21:26:08","160-9220","293-9926"
"99-7294_2013","3","2013-01-02 14:28:46","35-729","148-3070"
"43-7415_2013","2","2013-01-03 09:56:43","39-1535","431-4328"
"54-1131_2013","3","2013-01-03 16:19:22","41-1210","225-4510"
"33-2197_2013","1","2013-01-06 23:42:17","51-4253","649-9398"
"90-938_2013","2","2013-01-11 08:59:30","78-576","609-6046"
"97-5062_2013","1","2013-01-11 16:05:10","167-6213","972-1879"
"78-5944_2013","2","2013-01-14 00:19:20","135-4310","169-1341"
"14-2977_2013","1","2013-01-20 15:01:34","142-6226","706-3233"
"24-2631_2013","1","2013-01-24 08:46:36","7-1647","491-4405"
"3-4860_2013","3","2013-02-04 01:48:42","20-3193","426-437"
"93-8923_2013","1","2013-02-04 07:10:59","38-8134","940-2418"
"75-9230_2013","1","2013-02-13 22:49:11","8-9110","255-5796"
"9-9871_2013","2","2013-02-18 19:37:57","13-5305","192-7593"
"25-2179_2013","3","2013-02-20 21:00:41","52-7319","322-5510"
"72-5434_2013","3","2013-02-22 12:18:14","188-8013","540-6042"
"46-9956_2013","1","2013-02-28 23:01:16","151-4884","397-6265"
"19-2372_2013","1","2013-03-01 22:28:52","48-1550","624-3521"
"76-6639_2013","2","2013-03-05 08:04:58","28-6661","958-1970"
"5-7641_2013","2","2013-03-08 01:24:15","44-3366","306-3131"
"57-9328_2013","2","2013-03-14 08:15:24","198-5509","223-1271"
"98-6794_2013","2","2013-03-14 09:19:26","134-5737","743-484"
"52-2044_2013","1","2013-03-15 06:50:17","108-7129","807-202"
"81-6537_2013","3","2013-03-15 15:43:04","173-26","627-4843"
"65-161_2013","2","2013-03-17 02:11:44","52-6990","776-8529"
"17-4383_2013","3","2013-03-21 02:57:17","111-5835","936-9814"
"13-7081_2013","1","2013-03-29 20:54:58","46-1814","186-8467"
"88-8842_2013","2","2013-03-30 04:27:26","108-7129","696-2808"
"59-3340_2013","3","2013-04-05 04:41:05","31-5640","350-3556"
"7-9613_2013","2","2013-04-06 03:01:00","60-8585","907-2750"
"37-1342_2013","3","2013-04-09 03:08:06","5-1936","328-8013"
"15-7441_2013","2","2013-04-09 06:26:30","18-6516","750-8913"
"36-688_2013","3","2013-04-20 17:57:25","38-336","975-5166"
"82-4162_2013","3","2013-04-21 11:53:30","122-2635","934-1217"
"42-9979_2013","1","2013-04-22 18:00:21","31-502","700-4609"
"23-2494_2013","1","2013-04-23 20:40:25","46-1814","727-7475"
"92-6487_2013","2","2013-05-08 03:43:08","198-5509","745-2541"
"10-5242_2013","1","2013-05-14 17:53:33","1-6190","477-6055"
"20-3297_2013","1","2013-05-31 02:12:09","137-2165","675-5009"
"69-5552_2013","2","2013-06-14 20:01:10","62-5628","504-339"
"64-8178_2013","2","2013-06-15 14:10:24","52-7319","240-1377"
"87-4442_2013","3","2013-06-17 00:53:52","96-3395","238-1791"
"47-4979_2013","3","2013-06-17 07:03:24","18-2081","706-3233"
"26-8360_2013","2","2013-07-02 21:39:43","48-1550","436-5367"
"84-3378_2013","3","2013-07-04 06:55:29","0-7513","25-4925"
"53-2667_2013","1","2013-07-05 07:26:43","11-5818","969-4734"
"58-6531_2013","3","2013-07-08 17:59:51","55-3129","485-6302"
"0-5280_2013","2","2013-07-08 19:54:15","10-5501","70-908"
"50-2398_2013","1","2013-07-10 22:02:06","7-1647","757-4694"
"16-3702_2013","3","2013-07-12 08:23:05","85-9405","488-4317"
"94-7603_2013","2","2013-07-18 20:51:55","40-7249","303-1446"
"22-7430_2013","1","2013-07-20 09:29:52","14-4694","670-5452"
"62-4383_2013","3","2013-07-20 14:32:54","35-4291","804-4196"
"18-8589_2013","3","2013-07-25 09:45:54","130-525","472-1545"
"41-223_2013","3","2013-07-27 06:46:27","170-5521","489-7559"
"28-1610_2013","1","2013-07-29 09:25:57","50-1157","335-4622"
"68-3565_2013","3","2013-08-04 17:52:38","173-26","889-3635"
"79-3603_2013","2","2013-08-05 10:28:29","79-7647","716-4580"
"80-3475_2013","2","2013-08-15 03:24:47","163-3147","522-6063"
"32-4431_2013","2","2013-08-16 11:04:54","56-1468","842-9265"
"96-6212_2013","3","2013-08-19 20:18:06","101-75","752-4748"
"38-4763_2013","2","2013-08-22 11:54:20","60-8585","278-2856"
"95-8921_2013","1","2013-08-24 19:27:24","14-4694","176-2187"
"27-3117_2013","1","2013-08-28 00:47:05","19-6664","990-8248"
"44-7507_2013","2","2013-09-01 18:33:24","56-16","251-377"
"49-8799_2013","3","2013-09-01 20:29:01","188-8013","565-8241"
"70-2847_2013","2","2013-09-03 11:07:49","10-2032","747-5027"
"85-3171_2013","1","2013-09-04 01:55:37","108-7129","362-1195"
"56-2577_2013","1","2013-09-09 09:34:11","92-9381","921-5933"
"77-1219_2013","3","2013-09-17 06:23:55","38-7356","802-5585"
"8-5856_2013","2","2013-10-05 21:02:32","46-1814","561-9932"
"67-1594_2013","1","2013-10-06 05:18:20","5-1936","459-1371"
"2-2565_2013","3","2013-10-13 00:55:24","101-75","737-68"
"48-4207_2013","2","2013-10-18 10:11:54","139-5019","390-976"
"61-4788_2013","3","2013-10-19 15:31:53","132-997","537-8440"
"31-4795_2013","2","2013-10-21 21:48:29","102-6339","734-5140"
"55-3196_2013","1","2013-10-23 15:54:51","42-1594","746-289"
"71-8790_2013","1","2013-10-24 17:29:48","36-7253","313-4624"
"60-7084_2013","3","2013-10-28 05:54:20","192-4433","279-6776"
"1-7239_2013","2","2013-11-04 18:30:57","111-5835","663-5043"
"83-6067_2013","1","2013-11-07 07:00:38","123-9550","471-9126"
"89-4264_2013","3","2013-11-08 21:19:36","26-552","94-2100"
"40-9527_2013","2","2013-11-09 20:01:24","53-8411","760-2207"
"30-364_2013","1","2013-11-10 22:05:02","92-9381","235-1436"
"12-6149_2013","1","2013-11-12 00:01:05","51-2422","535-7947"
"11-8299_2013","3","2013-11-16 15:44:41","47-7317","690-6581"
"91-5611_2013","2","2013-11-19 12:28:39","46-5231","156-3652"
"45-6654_2013","2","2013-11-19 15:47:12","15-5796","710-6658"
"34-3799_2013","2","2013-11-21 11:37:01","16-3536","404-1544"
"74-4147_2013","1","2013-11-25 17:18:17","7-137","331-1684"
"73-3205_2013","1","2013-11-27 07:49:38","160-9220","365-9359"
"35-5090_2013","2","2013-12-02 18:18:50","108-7129","362-1195"
"29-9699_2013","1","2013-12-04 12:05:18","53-5881","709-5108"
"51-429_2013","2","2013-12-04 14:44:48","39-7220","318-4789"
"63-8740_2013","2","2013-12-05 19:31:53","18-2081","540-6042"
"4-5303_2013","1","2013-12-05 23:39:47","39-1535","19-8885"
"6-420_2013","1","2013-12-09 13:19:27","78-576","608-2619"
"66-7482_2013","2","2013-12-25 19:00:35","2-2419","845-8915"
"86-8375_2013","2","2013-12-28 04:24:15","189-1536","551-2743"
"21-5320_2013","1","2013-12-28 19:47:17","8-2603","487-8670"
"39-2647_2013","2","2013-12-30 19:36:35","94-7687","569-6958"
"71-1977_2014","2","2014-01-05 21:56:55","9-8910","224-5428"
"67-5396_2014","2","2014-01-09 21:25:38","92-9381","646-947"
"47-8597_2014","2","2014-01-13 01:54:33","34-3295","92-8973"
"46-5176_2014","3","2014-01-17 08:29:29","30-3131","979-5263"
"51-1065_2014","1","2014-01-18 10:14:11","46-1633","181-3184"
"48-8873_2014","3","2014-01-19 09:46:42","38-8134","76-6902"
"2-2003_2014","2","2014-01-20 02:37:46","156-5710","427-3309"
"49-5096_2014","2","2014-01-24 20:48:35","38-7356","501-2504"
"53-871_2014","3","2014-01-28 15:51:36","39-7220","713-8286"
"59-7041_2014","2","2014-01-29 00:52:37","134-5737","605-9253"
"57-9731_2014","1","2014-01-31 06:26:25","47-2938","244-8473"
"58-5197_2014","3","2014-02-02 00:49:26","40-9073","491-4405"
"92-3678_2014","3","2014-02-06 05:17:25","48-5801","232-2826"
"88-6177_2014","3","2014-02-14 19:43:17","0-7513","963-1529"
"70-1415_2014","2","2014-02-17 22:32:02","39-5109","530-8305"
"22-7054_2014","2","2014-02-25 01:00:30","46-1814","683-2179"
"62-199_2014","3","2014-02-28 07:21:32","12-7227","96-5507"
"91-5679_2014","3","2014-03-11 23:41:30","100-9531","637-7369"
"20-3357_2014","3","2014-03-24 22:07:32","83-9737","984-9671"
"24-8825_2014","1","2014-03-31 04:06:12","90-995","232-2826"
"61-7171_2014","2","2014-03-31 17:29:39","11-5818","347-3646"
"19-7293_2014","2","2014-04-02 11:39:53","2-7021","497-1709"
"6-1763_2014","2","2014-04-04 02:43:31","62-5628","180-1392"
"73-4747_2014","3","2014-04-04 23:54:23","14-4694","709-5108"
"35-8816_2014","1","2014-04-08 23:25:39","49-9201","220-6203"
"94-9985_2014","3","2014-04-09 04:12:42","55-6496","805-4187"
"30-8468_2014","1","2014-04-12 16:23:00","20-3193","391-2485"
"68-4265_2014","1","2014-04-16 16:30:56","46-1814","242-3569"
"11-2773_2014","3","2014-04-20 20:06:29","85-9405","749-2363"
"97-5287_2014","3","2014-04-21 04:30:08","194-4816","404-1544"
"9-623_2014","3","2014-04-25 22:54:15","67-9959","71-6980"
"96-8749_2014","1","2014-04-28 03:30:42","43-5930","45-1238"
"3-3748_2014","3","2014-04-30 22:47:00","4-6714","396-8802"
"5-641_2014","3","2014-05-02 06:58:49","34-3295","341-2483"
"50-3393_2014","1","2014-05-04 00:46:43","112-7492","381-1461"
"34-5694_2014","2","2014-05-08 23:42:34","46-1633","700-4609"
"43-1807_2014","2","2014-05-13 11:44:55","50-6528","596-4142"
"93-8522_2014","1","2014-05-20 18:58:33","2-7021","578-654"
"39-4745_2014","1","2014-05-26 03:09:38","92-9381","36-537"
"84-2244_2014","1","2014-05-30 17:51:48","78-576","389-6809"
"37-7138_2014","3","2014-05-31 19:39:43","49-9201","861-2745"
"8-6170_2014","1","2014-06-06 16:46:03","51-4253","583-404"
"75-7017_2014","2","2014-06-23 22:07:19","161-4721","96-5507"
"31-441_2014","2","2014-06-25 03:08:58","37-7446","138-5044"
"63-6989_2014","1","2014-06-25 19:27:08","109-8649","307-8229"
"42-5136_2014","3","2014-06-27 21:27:15","51-4253","9-781"
"7-3226_2014","2","2014-06-28 13:43:50","5-2830","838-2121"
"25-1323_2014","3","2014-06-29 12:13:37","14-6187","197-816"
"23-2255_2014","3","2014-07-05 16:45:19","67-9959","850-7020"
"56-6028_2014","3","2014-07-07 07:59:25","31-707","70-908"
"95-887_2014","2","2014-07-09 05:10:42","21-6202","306-3131"
"10-1653_2014","1","2014-07-16 00:45:07","0-1314","13-6703"
"27-1799_2014","2","2014-07-22 04:50:00","56-9622","347-3646"
"17-3794_2014","2","2014-07-25 16:18:20","156-5710","240-1377"
"15-235_2014","1","2014-08-07 17:03:29","31-502","758-4287"
"66-2820_2014","2","2014-08-08 07:56:19","4-6714","239-3023"
"87-8159_2014","2","2014-08-08 15:50:38","38-8489","277-9696"
"29-4196_2014","1","2014-08-18 11:04:29","19-6664","850-7020"
"74-654_2014","1","2014-08-19 23:39:43","43-5930","88-6668"
"85-4174_2014","2","2014-08-27 12:24:18","7-3349","43-2371"
"80-9074_2014","3","2014-08-30 00:03:07","47-2938","633-3620"
"4-442_2014","1","2014-08-30 10:39:43","54-1488","579-6170"
"89-1221_2014","1","2014-08-31 06:04:06","145-7210","631-6977"
"41-9823_2014","2","2014-09-02 03:58:46","76-8987","776-8529"
"12-7761_2014","3","2014-09-02 08:00:29","59-3815","864-7938"
"0-1342_2014","3","2014-09-05 11:09:32","1-249","236-5211"
"44-7585_2014","3","2014-09-07 11:20:31","7-3349","229-3728"
"14-8814_2014","2","2014-09-11 14:50:47","85-9405","349-5961"
"21-352_2014","1","2014-09-12 05:55:31","156-5710","447-3392"
"18-4525_2014","3","2014-09-23 21:39:12","44-3366","300-2999"
"64-4702_2014","2","2014-09-24 18:54:35","111-5835","914-2107"
"32-949_2014","3","2014-10-03 22:20:22","100-9531","286-8344"
"90-4528_2014","2","2014-10-06 07:46:52","160-9220","465-1867"
"86-278_2014","2","2014-10-08 07:18:18","55-6496","237-5606"
"1-3446_2014","3","2014-10-11 16:03:27","92-9381","809-7686"
"69-2356_2014","1","2014-10-13 20:40:10","37-3558","725-6296"
"52-5924_2014","3","2014-10-14 07:04:35","4-6714","71-6980"
"72-2017_2014","1","2014-10-20 11:06:20","59-3815","204-7988"
"45-9467_2014","2","2014-10-22 07:22:48","161-4721","848-9446"
"26-2943_2014","1","2014-10-23 06:53:30","40-9073","230-1964"
"99-5251_2014","1","2014-10-27 21:32:30","37-3558","115-3092"
"81-1748_2014","1","2014-10-28 04:22:34","153-6023","668-1071"
"38-9112_2014","3","2014-10-30 03:00:06","51-4106","476-3804"
"54-1576_2014","3","2014-10-31 04:41:56","15-5796","13-6703"
"28-9807_2014","3","2014-11-04 06:32:45","54-1577","127-3914"
"33-495_2014","3","2014-11-05 10:24:06","19-6664","89-4283"
"83-6100_2014","3","2014-11-13 20:24:32","40-7249","732-5554"
"65-7156_2014","3","2014-11-14 16:48:16","54-3076","994-4254"
"60-7178_2014","3","2014-11-17 21:57:57","156-5710","915-6970"
"78-8779_2014","2","2014-11-18 14:00:57","153-6023","838-2121"
"82-1985_2014","2","2014-11-27 16:58:33","2-36","154-6985"
"77-7481_2014","2","2014-12-01 10:31:26","18-1901","767-4954"
"13-1816_2014","1","2014-12-02 03:44:26","51-2635","963-1529"
"79-8774_2014","2","2014-12-06 07:52:57","156-5710","290-8264"
"55-7731_2014","3","2014-12-09 06:06:37","57-5253","880-6168"
"40-6128_2014","2","2014-12-12 15:02:36","34-8211","231-9215"
"98-5259_2014","2","2014-12-16 18:57:05","9-8910","986-4264"
"76-9246_2014","2","2014-12-17 05:25:37","59-5211","812-3036"
"36-7651_2014","3","2014-12-19 00:54:43","52-6990","225-4510"
"16-2552_2014","2","2014-12-19 15:20:06","28-6944","731-9295"
