"41-5345_2012","1","2012-10-25 23:55:59","93-887","696-2808"
"78-6539_2012","1","2012-10-27 10:27:53","172-7562","649-9398"
"82-6673_2012","2","2012-11-02 07:01:03","57-5349","795-1654"
"65-3820_2012","1","2012-11-04 03:25:30","141-5349","348-6421"
"36-3946_2012","3","2012-11-17 00:30:50","86-5428","174-498"
"24-1229_2012","1","2012-11-19 16:10:24","36-2025","17-8333"
"92-7564_2012","2","2012-11-25 02:49:48","180-9230","149-1560"
"25-3707_2012","1","2012-11-26 20:18:48","115-5065","519-2032"
"46-1096_2012","2","2012-11-27 04:54:57","132-997","968-5287"
"52-2504_2012","1","2012-12-03 04:17:54","65-9428","680-6926"
"15-2291_2012","1","2012-12-06 06:02:32","96-3395","425-7678"
"21-1828_2012","3","2012-12-15 21:12:26","157-3723","281-1172"
"95-8340_2012","3","2012-12-18 21:17:45","160-9220","873-9707"
"75-3887_2012","2","2012-12-19 11:25:07","9-8910","186-8467"
"70-9936_2012","3","2012-12-23 03:31:22","112-7492","841-5402"
"17-2609_2012","2","2012-12-23 07:55:46","192-4433","200-9425"
"89-2864_2012","1","2012-12-28 21:26:08","160-9220","293-9926"
