"33-4150","Person33_2012","Team2","J,K,G","2012-06-29 18:59:41","2013-02-07 22:17:45.829603"
"9-7914","Person9_2012","Team1","B,C,E","2012-07-03 02:54:29","2012-07-04 10:32:05.497904"
"50-7040","Person50_2012","Team4","I,A,E,C","2012-07-03 08:40:41","2012-07-29 01:22:27.321001"
"8-9110","Person8_2012","Team2","K","2012-07-04 03:42:13","2012-08-28 03:56:10.005050"
"18-2081","Person18_2012","Team3","J,E,D","2012-07-04 16:41:48","2012-11-05 02:43:54.741497"
"58-7819","Person58_2012","Team4","J,K,D","2012-07-07 22:23:22","2013-01-29 15:43:01.042203"
"31-657","Person31_2012","Team2","A","2012-07-23 11:45:47","2013-04-05 02:41:33.329630"
"42-9708","Person42_2012","Team3","D,H,K","2012-07-23 16:10:10","2012-12-24 05:21:39.143074"
"26-8832","Person26_2012","Team1","","2012-07-27 09:48:49","2013-04-11 09:45:19.856632"
"13-8906","Person13_2012","Team4","I,F,B","2012-08-03 09:19:29","2012-12-11 16:14:33.359972"
"45-4208","Person45_2012","Team3","C,D","2012-08-21 07:27:28","2013-03-28 01:09:14.435445"
"36-7253","Person36_2012","Team3","G","2012-08-24 03:17:13","2013-05-27 09:05:48.945562"
"55-6496","Person55_2012","Team3","I,G","2012-09-01 07:55:45","2013-02-08 15:41:21.237781"
"41-1210","Person41_2012","Team3","J,I","2012-09-01 11:02:20","2013-03-14 09:04:13.887346"
"54-1577","Person54_2012","Team4","","2012-09-01 18:28:56","2012-10-15 03:11:11.507873"
"32-9842","Person32_2012","Team3","J,C","2012-09-14 05:05:25","2013-03-05 04:12:09.849750"
"35-4208","Person35_2012","Team3","","2012-09-17 01:49:20","2012-11-11 04:47:01.754818"
"25-2132","Person25_2012","Team2","I,D","2012-09-20 05:46:14","2013-05-15 23:48:30.152108"
"48-1550","Person48_2012","Team3","C","2012-10-14 18:46:06","2013-06-10 23:55:50.663043"
"21-6202","Person21_2012","Team1","D,E,K","2012-10-15 01:10:53","2013-02-19 22:00:27.029005"
"1-6190","Person1_2012","Team1","F","2012-10-24 17:56:03","2013-05-13 17:57:04.219042"
"59-3815","Person59_2012","Team1","F,J","2012-10-25 23:28:21","2013-06-22 16:41:16.772404"
"34-1709","Person34_2012","Team4","J,K","2012-11-05 14:00:27","2012-11-18 01:17:12.207055"
"19-6664","Person19_2012","Team2","E,G,I","2012-11-06 07:22:33","2013-03-06 16:18:52.011276"
"23-1717","Person23_2012","Team3","F,B","2012-11-07 03:17:41","2013-05-24 22:15:14.890465"
"39-1535","Person39_2012","Team3","D,B,C","2012-11-14 14:38:11","2013-02-17 14:43:58.684893"
"5-2830","Person5_2012","Team2","K,H,J","2012-11-16 18:04:41","2013-05-10 14:03:17.933339"
"43-5930","Person43_2012","Team3","","2012-11-16 20:10:49","2013-03-27 04:24:44.806765"
"22-4494","Person22_2012","Team1","B,E","2012-11-23 04:54:05","2013-05-16 05:30:27.153359"
"29-7261","Person29_2012","Team4","D","2012-12-12 06:33:02","2013-02-12 01:46:02.982922"
"20-2581","Person20_2012","Team3","A","2012-12-17 22:10:37","2013-04-27 07:59:10.081364"
"40-7249","Person40_2012","Team4","J","2012-12-25 11:48:19","2013-08-28 17:20:59.533080"
