"74-654_2014","1","2014-08-19 23:39:43","43-5930","88-6668"
"85-4174_2014","2","2014-08-27 12:24:18","7-3349","43-2371"
"80-9074_2014","3","2014-08-30 00:03:07","47-2938","633-3620"
"4-442_2014","1","2014-08-30 10:39:43","54-1488","579-6170"
"89-1221_2014","1","2014-08-31 06:04:06","145-7210","631-6977"
"41-9823_2014","2","2014-09-02 03:58:46","76-8987","776-8529"
"12-7761_2014","3","2014-09-02 08:00:29","59-3815","864-7938"
"0-1342_2014","3","2014-09-05 11:09:32","1-249","236-5211"
"44-7585_2014","3","2014-09-07 11:20:31","7-3349","229-3728"
"14-8814_2014","2","2014-09-11 14:50:47","85-9405","349-5961"
"21-352_2014","1","2014-09-12 05:55:31","156-5710","447-3392"
"18-4525_2014","3","2014-09-23 21:39:12","44-3366","300-2999"
"64-4702_2014","2","2014-09-24 18:54:35","111-5835","914-2107"
"32-949_2014","3","2014-10-03 22:20:22","100-9531","286-8344"
"90-4528_2014","2","2014-10-06 07:46:52","160-9220","465-1867"
"86-278_2014","2","2014-10-08 07:18:18","55-6496","237-5606"
"1-3446_2014","3","2014-10-11 16:03:27","92-9381","809-7686"
"69-2356_2014","1","2014-10-13 20:40:10","37-3558","725-6296"
"52-5924_2014","3","2014-10-14 07:04:35","4-6714","71-6980"
"72-2017_2014","1","2014-10-20 11:06:20","59-3815","204-7988"
"45-9467_2014","2","2014-10-22 07:22:48","161-4721","848-9446"
"26-2943_2014","1","2014-10-23 06:53:30","40-9073","230-1964"
"99-5251_2014","1","2014-10-27 21:32:30","37-3558","115-3092"
"81-1748_2014","1","2014-10-28 04:22:34","153-6023","668-1071"
"38-9112_2014","3","2014-10-30 03:00:06","51-4106","476-3804"
"54-1576_2014","3","2014-10-31 04:41:56","15-5796","13-6703"
"28-9807_2014","3","2014-11-04 06:32:45","54-1577","127-3914"
"33-495_2014","3","2014-11-05 10:24:06","19-6664","89-4283"
"83-6100_2014","3","2014-11-13 20:24:32","40-7249","732-5554"
"65-7156_2014","3","2014-11-14 16:48:16","54-3076","994-4254"
"60-7178_2014","3","2014-11-17 21:57:57","156-5710","915-6970"
"78-8779_2014","2","2014-11-18 14:00:57","153-6023","838-2121"
"82-1985_2014","2","2014-11-27 16:58:33","2-36","154-6985"
"77-7481_2014","2","2014-12-01 10:31:26","18-1901","767-4954"
"13-1816_2014","1","2014-12-02 03:44:26","51-2635","963-1529"
"79-8774_2014","2","2014-12-06 07:52:57","156-5710","290-8264"
"55-7731_2014","3","2014-12-09 06:06:37","57-5253","880-6168"
"40-6128_2014","2","2014-12-12 15:02:36","34-8211","231-9215"
"98-5259_2014","2","2014-12-16 18:57:05","9-8910","986-4264"
"76-9246_2014","2","2014-12-17 05:25:37","59-5211","812-3036"
"36-7651_2014","3","2014-12-19 00:54:43","52-6990","225-4510"
"16-2552_2014","2","2014-12-19 15:20:06","28-6944","731-9295"
