"62-4383_2013","3","2013-07-20 14:32:54","35-4291","804-4196"
"18-8589_2013","3","2013-07-25 09:45:54","130-525","472-1545"
"41-223_2013","3","2013-07-27 06:46:27","170-5521","489-7559"
"28-1610_2013","1","2013-07-29 09:25:57","50-1157","335-4622"
"68-3565_2013","3","2013-08-04 17:52:38","173-26","889-3635"
"79-3603_2013","2","2013-08-05 10:28:29","79-7647","716-4580"
"80-3475_2013","2","2013-08-15 03:24:47","163-3147","522-6063"
"32-4431_2013","2","2013-08-16 11:04:54","56-1468","842-9265"
"96-6212_2013","3","2013-08-19 20:18:06","101-75","752-4748"
"38-4763_2013","2","2013-08-22 11:54:20","60-8585","278-2856"
"95-8921_2013","1","2013-08-24 19:27:24","14-4694","176-2187"
"27-3117_2013","1","2013-08-28 00:47:05","19-6664","990-8248"
"44-7507_2013","2","2013-09-01 18:33:24","56-16","251-377"
"49-8799_2013","3","2013-09-01 20:29:01","188-8013","565-8241"
"70-2847_2013","2","2013-09-03 11:07:49","10-2032","747-5027"
"85-3171_2013","1","2013-09-04 01:55:37","108-7129","362-1195"
"56-2577_2013","1","2013-09-09 09:34:11","92-9381","921-5933"
"77-1219_2013","3","2013-09-17 06:23:55","38-7356","802-5585"
"8-5856_2013","2","2013-10-05 21:02:32","46-1814","561-9932"
"67-1594_2013","1","2013-10-06 05:18:20","5-1936","459-1371"
"2-2565_2013","3","2013-10-13 00:55:24","101-75","737-68"
"48-4207_2013","2","2013-10-18 10:11:54","139-5019","390-976"
"61-4788_2013","3","2013-10-19 15:31:53","132-997","537-8440"
"31-4795_2013","2","2013-10-21 21:48:29","102-6339","734-5140"
"55-3196_2013","1","2013-10-23 15:54:51","42-1594","746-289"
"71-8790_2013","1","2013-10-24 17:29:48","36-7253","313-4624"
"60-7084_2013","3","2013-10-28 05:54:20","192-4433","279-6776"
"1-7239_2013","2","2013-11-04 18:30:57","111-5835","663-5043"
"83-6067_2013","1","2013-11-07 07:00:38","123-9550","471-9126"
"89-4264_2013","3","2013-11-08 21:19:36","26-552","94-2100"
"40-9527_2013","2","2013-11-09 20:01:24","53-8411","760-2207"
"30-364_2013","1","2013-11-10 22:05:02","92-9381","235-1436"
"12-6149_2013","1","2013-11-12 00:01:05","51-2422","535-7947"
"11-8299_2013","3","2013-11-16 15:44:41","47-7317","690-6581"
"91-5611_2013","2","2013-11-19 12:28:39","46-5231","156-3652"
"45-6654_2013","2","2013-11-19 15:47:12","15-5796","710-6658"
"34-3799_2013","2","2013-11-21 11:37:01","16-3536","404-1544"
"74-4147_2013","1","2013-11-25 17:18:17","7-137","331-1684"
"73-3205_2013","1","2013-11-27 07:49:38","160-9220","365-9359"
"35-5090_2013","2","2013-12-02 18:18:50","108-7129","362-1195"
"29-9699_2013","1","2013-12-04 12:05:18","53-5881","709-5108"
"51-429_2013","2","2013-12-04 14:44:48","39-7220","318-4789"
"63-8740_2013","2","2013-12-05 19:31:53","18-2081","540-6042"
"4-5303_2013","1","2013-12-05 23:39:47","39-1535","19-8885"
"6-420_2013","1","2013-12-09 13:19:27","78-576","608-2619"
"66-7482_2013","2","2013-12-25 19:00:35","2-2419","845-8915"
"86-8375_2013","2","2013-12-28 04:24:15","189-1536","551-2743"
"21-5320_2013","1","2013-12-28 19:47:17","8-2603","487-8670"
"39-2647_2013","2","2013-12-30 19:36:35","94-7687","569-6958"
